,read_name,avg_match,ref_start_primary,ref_start_secondary,ref_name_primary,ref_name_secondary,is_reverse_primary,is_reverse_secondary
479,b7557cdc-b2cf-407e-9223-023ad25487ae,8771.5,80240,77073,EM11,EM60,True,True
480,be3864c0-fcfb-4926-ba01-98eaf29ed706,8767.0,47893,44704,EM11,EM60,True,True
481,8e3da4cb-c6dc-42b0-a68e-4eb4d71b88ae,8761.0,77302,74135,EM11,EM60,True,True
482,0e334019-c863-4d0e-a25b-5cf12bbc2e5a,8757.5,77965,74798,EM11,EM60,True,True
483,9247536b-f149-4ce1-9548-c2198b7a6fb4,8754.5,75120,72919,EM11,EM60,True,True
484,562c8d92-d336-438b-bfa5-47c5df86913e,8751.0,76421,73254,EM11,EM60,False,False
485,f0494952-f625-4577-ae45-3da7b8d5d87b,8750.0,46669,43480,EM11,EM60,False,False
486,f60301cc-4629-42c1-84db-abfa53831dbc,8747.5,52875,49687,EM11,EM60,True,True
487,4c2504b3-2ed1-432f-b5fd-15c62e584ecd,8746.0,48835,45646,EM11,EM60,False,False
488,43cdca51-5a00-48e7-a512-a5ea3f9a82b9,8745.5,78472,74874,EM11,EM60,True,True
489,46a76bc4-d284-40cd-86da-ceb5cec374b4,8737.5,27213,38956,EM11,EM60,True,True
490,b6c7278e-29a4-421e-a31d-31c07e984d31,8737.0,47167,43978,EM11,EM60,True,True
491,c1c62078-ae02-40c3-a61e-526c15609742,8735.0,42137,38950,EM11,EM60,True,True
492,5aab5469-9e92-4c73-9450-c5aab8f20cd1,8735.0,42182,38993,EM11,EM60,False,False
493,0b05921a-70d3-46a4-9013-02a3cc103109,8728.5,48558,45397,EM11,EM60,True,True
494,5967387b-2aaa-42d1-9575-a16c67c19687,8728.5,48965,45776,EM11,EM60,True,True
495,fa70f71f-ed9d-42ff-a0c7-781cb59c9fe5,8723.5,52494,45116,EM11,EM60,True,True
496,bfac73bb-4a78-404b-bf2b-5b9551a2025d,8723.0,45275,42086,EM11,EM60,True,True
497,c37fe0d5-e2d9-4c21-bfa4-cd2c12df23f0,8720.5,48869,45680,EM11,EM60,True,True
498,e473d261-a258-423e-a771-eb3b4297c25c,8719.0,50579,47391,EM11,EM60,True,True
499,4e6faaa3-db05-4f24-9850-c3d80793f2e6,8714.0,76462,74053,EM11,EM60,True,True
500,2586ff05-984b-4d19-ae1d-09616d5b10c5,8712.0,48483,45304,EM11,EM60,False,False
501,2d2db8dc-81ce-4593-b0eb-2253be44a2ef,8704.5,45116,41927,EM11,EM60,False,False
502,4e160dc4-8f1f-47c0-9c22-2b68bff1696e,8702.0,42139,39628,EM11,EM60,True,True
503,f2c7d73d-3adb-4705-b96f-e4ed1e796791,8697.0,50093,46904,EM11,EM60,True,True
504,4a582d86-28ff-4e6b-90a6-1d4b3c3f2d4b,8691.5,79187,76020,EM11,EM60,False,False
505,e9fe5a1f-699a-4d78-a984-030ea11a7f98,8680.5,80018,76851,EM11,EM60,True,True
506,350c82c3-36b5-45ff-abf7-aacdbc2b0e4e,8680.0,42522,39402,EM11,EM60,True,True
507,9feef21e-b576-48f6-9396-1fbe9e75e931,8675.5,49393,46204,EM11,EM60,False,False
508,c2a5a7f4-975b-42e4-ac10-da217e49ec7f,8675.5,59519,47890,EM11,EM60,False,False
509,903f682c-93d4-4e86-bf65-21555006e1b4,8668.5,48715,45526,EM11,EM60,True,True
510,ff910446-5141-4d5d-af25-129860f23119,8660.0,32388,38953,EM11,EM60,False,False
511,a1e9abbd-c177-475d-9f52-410a37754346,8656.5,48937,45748,EM11,EM60,True,True
512,7ae5062a-faf3-4311-8bfc-962ef8052e03,8656.5,50356,47180,EM11,EM60,False,False
513,e1569855-0e1c-4269-b847-2d06a491f90b,8651.5,74918,72892,EM11,EM60,False,False
514,4847b8ec-99d0-4572-a270-823763079921,8645.0,48430,45259,EM11,EM60,True,True
515,7e68772d-b984-44db-8914-09a682d75971,8644.0,46420,43251,EM11,EM60,False,False
516,35c11a23-bc5b-41dc-ac75-38ea26822402,8627.0,77621,74454,EM11,EM60,True,True
517,5f47240c-2ac1-4d50-beb8-10b4310fb51f,8623.5,48484,45304,EM11,EM60,True,True
518,8aaaca9e-e725-4ac7-b0f9-0e15d3e8bb18,8619.5,40182,37189,EM11,EM60,True,True
519,6bdae118-8ee6-4caf-a6ab-3ab53ea88128,8606.5,78549,73820,EM11,EM60,True,True
520,b3cd2c30-4611-40b7-96df-43822c9b89fc,8594.0,42919,39730,EM11,EM60,False,False
521,b9fee995-4e32-418c-9ee0-dea339149a6a,8593.0,32696,42855,EM11,EM60,False,False
522,265e423f-c7e5-4a98-bf16-57fcfaaeb54c,8593.0,46148,42959,EM11,EM60,True,True
523,9286d63e-d9ed-4e4e-adc0-10286d73b66a,8592.5,49238,44362,EM11,EM60,False,False
524,b4763d67-63a6-48ee-9073-ef97ae055aef,8591.0,48834,45645,EM11,EM60,False,False
525,2adf77cf-3df0-4140-9f4d-e1a5315851fd,8589.5,44690,41501,EM11,EM60,False,False
526,b9f295d2-2e94-4aef-9174-006ec87ba780,8586.0,44721,41532,EM11,EM60,False,False
527,b25d4011-d48e-470a-b0b0-e81546741f10,8584.5,48143,44989,EM11,EM60,True,True
528,b933753d-0a44-4f43-8ec2-bf8c0d36f5a6,8583.5,78148,74981,EM11,EM60,True,True
529,6e6a0ff6-f0f2-4cb5-bd9d-f6bf10b08552,8574.5,46216,61189,EM11,EM60,False,False
530,d62fc980-e7ba-4948-8890-e3b5346e47e4,8573.0,53959,42538,EM11,EM60,False,False
531,b3c83b50-2009-43ca-acec-1c5cfe316cf8,8569.0,78904,75737,EM11,EM60,True,True
